"uid","time","stale_time","source_uid","object_uid","event_point","raw_event"
"29a3065f-dfa1-4322-bd13-ce80026d4836",2025-07-08 04:40:40.102,2025-07-08 04:40:52.696,vorpal-service,"0_369",POINT (35.378658 30.929628),"{""how"": null, ""uid"": ""867df160-abff-447d-9599-a2cade3b2a73"", ""time"": ""2025-07-08T04:40:40.102767Z"", ""type"": ""target"", ""point"": {""ce"": 8.568445, ""le"": null, ""hae"": null, ""lat"": 30.929628, ""lon"": 35.378658}, ""stale"": ""2025-07-08T04:40:52.696554Z"", ""start"": ""2025-07-08T04:40:42.696549Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_369"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2449.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 260.248657, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
a82818ac-8fb1-47d6-94f8-fc9c32ee80b2,2025-07-08 04:40:44.062,2025-07-08 04:40:56.245,vorpal-service,"0_370",POINT (35.378376 30.929537),"{""how"": null, ""uid"": ""2df38fbf-3b72-4e34-b9f1-1aa57c8eac43"", ""time"": ""2025-07-08T04:40:44.062763Z"", ""type"": ""target"", ""point"": {""ce"": 16.84112, ""le"": null, ""hae"": null, ""lat"": 30.929537, ""lon"": 35.378376}, ""stale"": ""2025-07-08T04:40:56.245875Z"", ""start"": ""2025-07-08T04:40:46.245871Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_370"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2429.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": -85.869278, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
da9f30c0-5eac-482e-8628-f9a2ebd81f08,2025-07-08 04:40:49.462,2025-07-08 04:41:01.119,vorpal-service,"0_370",POINT (35.377911 30.929333),"{""how"": null, ""uid"": ""ae0e7f5b-014b-4846-8f6e-c5e90655a628"", ""time"": ""2025-07-08T04:40:49.462767Z"", ""type"": ""target"", ""point"": {""ce"": 28.281982, ""le"": null, ""hae"": null, ""lat"": 30.929333, ""lon"": 35.377911}, ""stale"": ""2025-07-08T04:41:01.119424Z"", ""start"": ""2025-07-08T04:40:51.119418Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_370"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 40MHz on 2455.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 260.897949, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"9238b242-1b58-42b7-b5e8-6ca85450fc26",2025-07-08 04:40:49.422,2025-07-08 04:41:02.244,vorpal-service,"0_369",POINT (35.377636 30.930035),"{""how"": null, ""uid"": ""82148c67-de08-4303-8bed-e828da3aaf10"", ""time"": ""2025-07-08T04:40:49.422773Z"", ""type"": ""target"", ""point"": {""ce"": 7.789789, ""le"": null, ""hae"": null, ""lat"": 30.930035, ""lon"": 35.377636}, ""stale"": ""2025-07-08T04:41:02.244419Z"", ""start"": ""2025-07-08T04:40:52.244412Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_369"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2452.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 244.406128, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"53d5a578-ffe2-4d1c-833b-8332fccbf3de",2025-07-08 04:40:54.704,2025-07-08 04:41:06.248,vorpal-service,"0_369",POINT (35.377613 30.930273),"{""how"": null, ""uid"": ""db70919c-9ec1-41d8-9ea4-d754f9cc0ac1"", ""time"": ""2025-07-08T04:40:54.704756Z"", ""type"": ""target"", ""point"": {""ce"": 6.749667, ""le"": null, ""hae"": null, ""lat"": 30.930273, ""lon"": 35.377613}, ""stale"": ""2025-07-08T04:41:06.248401Z"", ""start"": ""2025-07-08T04:40:56.248398Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_369"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2442.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 262.455688, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"64fee347-c1df-4fb7-8e20-fe0fcb481b58",2025-07-08 04:40:54.982,2025-07-08 04:41:06.401,vorpal-service,"0_370",POINT (35.377758 30.929543),"{""how"": null, ""uid"": ""4920f6e1-879e-42d4-a05c-3eeff4028942"", ""time"": ""2025-07-08T04:40:54.982774Z"", ""type"": ""target"", ""point"": {""ce"": 28.357782, ""le"": null, ""hae"": null, ""lat"": 30.929543, ""lon"": 35.377758}, ""stale"": ""2025-07-08T04:41:06.401601Z"", ""start"": ""2025-07-08T04:40:56.401596Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_370"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2452.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 265.915466, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"6a70215c-bbd8-43fe-b8ca-2272d9892366",2025-07-08 04:40:59.502,2025-07-08 04:41:10.824,vorpal-service,"0_370",POINT (35.37759 30.930294),"{""how"": null, ""uid"": ""3dc79965-ad3d-49bc-a3b6-dcb5486e1724"", ""time"": ""2025-07-08T04:40:59.502764Z"", ""type"": ""target"", ""point"": {""ce"": 7.549936, ""le"": null, ""hae"": null, ""lat"": 30.930294, ""lon"": 35.37759}, ""stale"": ""2025-07-08T04:41:10.824640Z"", ""start"": ""2025-07-08T04:41:00.824634Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_370"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 40MHz on 2455.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": -51.714508, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
b603e7c7-3d15-4219-a0a2-73e524d28c8c,2025-07-08 04:41:03.902,2025-07-08 04:41:14.634,vorpal-service,"0_370",POINT (35.377728 30.929565),"{""how"": null, ""uid"": ""d5cbf559-c812-4f00-87f8-21a71df34aed"", ""time"": ""2025-07-08T04:41:03.902750Z"", ""type"": ""target"", ""point"": {""ce"": 26.821163, ""le"": null, ""hae"": null, ""lat"": 30.929565, ""lon"": 35.377728}, ""stale"": ""2025-07-08T04:41:14.634290Z"", ""start"": ""2025-07-08T04:41:04.634285Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_370"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2420.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 266.023407, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
aa0e8be5-6f43-421e-a697-dd36e82b00b6,2025-07-08 04:41:04.022,2025-07-08 04:41:15.475,vorpal-service,"0_369",POINT (35.377411 30.930035),"{""how"": null, ""uid"": ""8461dcf8-751b-4b0f-934c-813f60bdd4b5"", ""time"": ""2025-07-08T04:41:04.022774Z"", ""type"": ""target"", ""point"": {""ce"": 9.038194, ""le"": null, ""hae"": null, ""lat"": 30.930035, ""lon"": 35.377411}, ""stale"": ""2025-07-08T04:41:15.475652Z"", ""start"": ""2025-07-08T04:41:05.475647Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_369"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2451.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 248.98555, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"5265f24e-7434-4925-902f-3e125a5aa883",2025-07-08 04:41:08.424,2025-07-08 04:41:19.424,vorpal-service,"0_369",POINT (35.37759 30.929596),"{""how"": null, ""uid"": ""88ba8b02-8a5c-4cf0-9bc7-195f2474d31e"", ""time"": ""2025-07-08T04:41:08.424751Z"", ""type"": ""target"", ""point"": {""ce"": 27.560984, ""le"": null, ""hae"": null, ""lat"": 30.929596, ""lon"": 35.37759}, ""stale"": ""2025-07-08T04:41:19.424371Z"", ""start"": ""2025-07-08T04:41:09.424368Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_369"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2420.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 267.013062, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"81586460-91b8-4a5c-b8c9-c7cde1c14ca0",2025-07-08 04:41:08.302,2025-07-08 04:41:20.646,vorpal-service,"0_370",POINT (35.377571 30.930279),"{""how"": null, ""uid"": ""c433f9e1-1d61-4319-8751-9cb6c6ae33a1"", ""time"": ""2025-07-08T04:41:08.302769Z"", ""type"": ""target"", ""point"": {""ce"": 14.411558, ""le"": null, ""hae"": null, ""lat"": 30.930279, ""lon"": 35.377571}, ""stale"": ""2025-07-08T04:41:20.646237Z"", ""start"": ""2025-07-08T04:41:10.646233Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_370"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2448.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 39.854492, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"9dc96ffb-07e6-4f76-ad10-f5d6318e12e4",2025-07-08 04:41:03.902,2025-07-08 04:41:14.634,vorpal-service,"0_370",POINT (35.377728 30.929565),"{""how"": null, ""uid"": ""c468b08e-9e6e-4e8d-b1ef-a8c4138f0249"", ""time"": ""2025-07-08T04:41:03.902750Z"", ""type"": ""target"", ""point"": {""ce"": 26.821163, ""le"": null, ""hae"": null, ""lat"": 30.929565, ""lon"": 35.377728}, ""stale"": ""2025-07-08T04:41:14.634290Z"", ""start"": ""2025-07-08T04:41:04.634285Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_370"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2420.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 266.023407, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
ab234359-225c-46ce-9c13-ea5e1ac43e22,2025-07-08 04:41:04.022,2025-07-08 04:41:15.475,vorpal-service,"0_369",POINT (35.377411 30.930035),"{""how"": null, ""uid"": ""eb09956e-90ec-4e84-a3b1-f36f2d29574c"", ""time"": ""2025-07-08T04:41:04.022774Z"", ""type"": ""target"", ""point"": {""ce"": 9.038194, ""le"": null, ""hae"": null, ""lat"": 30.930035, ""lon"": 35.377411}, ""stale"": ""2025-07-08T04:41:15.475652Z"", ""start"": ""2025-07-08T04:41:05.475647Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_369"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2451.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 248.98555, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
c12a18f8-a99e-4594-9ad3-88965569bd89,2025-07-08 04:41:08.424,2025-07-08 04:41:19.424,vorpal-service,"0_369",POINT (35.37759 30.929596),"{""how"": null, ""uid"": ""4420009d-c28c-461d-9814-21f080f3419a"", ""time"": ""2025-07-08T04:41:08.424751Z"", ""type"": ""target"", ""point"": {""ce"": 27.560984, ""le"": null, ""hae"": null, ""lat"": 30.929596, ""lon"": 35.37759}, ""stale"": ""2025-07-08T04:41:19.424371Z"", ""start"": ""2025-07-08T04:41:09.424368Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_369"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2420.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 267.013062, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"7051db85-f8eb-4279-9e56-8dbb4b986442",2025-07-08 04:41:08.302,2025-07-08 04:41:20.646,vorpal-service,"0_370",POINT (35.377571 30.930279),"{""how"": null, ""uid"": ""f25abfb4-0e53-453a-b534-b1e5d551f68f"", ""time"": ""2025-07-08T04:41:08.302769Z"", ""type"": ""target"", ""point"": {""ce"": 14.411558, ""le"": null, ""hae"": null, ""lat"": 30.930279, ""lon"": 35.377571}, ""stale"": ""2025-07-08T04:41:20.646237Z"", ""start"": ""2025-07-08T04:41:10.646233Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_370"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2448.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 39.854492, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"4b629e8e-1203-453f-b466-ec4f2a1f183c",2025-07-08 04:41:04.022,2025-07-08 04:41:15.475,vorpal-service,"0_369",POINT (35.377411 30.930035),"{""how"": null, ""uid"": ""c6efe901-453c-4c46-a2ae-54bd6bf20e85"", ""time"": ""2025-07-08T04:41:04.022774Z"", ""type"": ""target"", ""point"": {""ce"": 9.038194, ""le"": null, ""hae"": null, ""lat"": 30.930035, ""lon"": 35.377411}, ""stale"": ""2025-07-08T04:41:15.475652Z"", ""start"": ""2025-07-08T04:41:05.475647Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_369"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2451.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 248.98555, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
cbfe54fb-f342-486d-991c-2c6e0d1b9648,2025-07-08 04:41:08.302,2025-07-08 04:41:20.646,vorpal-service,"0_370",POINT (35.377571 30.930279),"{""how"": null, ""uid"": ""7cdc9ed4-029b-48e3-bfdc-414bf2151dbe"", ""time"": ""2025-07-08T04:41:08.302769Z"", ""type"": ""target"", ""point"": {""ce"": 14.411558, ""le"": null, ""hae"": null, ""lat"": 30.930279, ""lon"": 35.377571}, ""stale"": ""2025-07-08T04:41:20.646237Z"", ""start"": ""2025-07-08T04:41:10.646233Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_370"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2448.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 39.854492, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"5d01ab59-50a7-43d7-b058-8203b453c100",2025-07-08 04:41:08.424,2025-07-08 04:41:19.424,vorpal-service,"0_369",POINT (35.37759 30.929596),"{""how"": null, ""uid"": ""11578798-b74f-4967-9866-561d5c9b1016"", ""time"": ""2025-07-08T04:41:08.424751Z"", ""type"": ""target"", ""point"": {""ce"": 27.560984, ""le"": null, ""hae"": null, ""lat"": 30.929596, ""lon"": 35.37759}, ""stale"": ""2025-07-08T04:41:19.424371Z"", ""start"": ""2025-07-08T04:41:09.424368Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_369"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2420.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 267.013062, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"9e105ebc-69a1-4bb8-88d4-d16113186ccb",2025-07-08 04:41:12.982,2025-07-08 04:41:23.865,vorpal-service,"0_370",POINT (35.375031 30.928297),"{""how"": null, ""uid"": ""91f1bca5-c4d4-4dd8-be22-16f7397f47a8"", ""time"": ""2025-07-08T04:41:12.982752Z"", ""type"": ""target"", ""point"": {""ce"": 68.891426, ""le"": null, ""hae"": null, ""lat"": 30.928297, ""lon"": 35.375031}, ""stale"": ""2025-07-08T04:41:23.865933Z"", ""start"": ""2025-07-08T04:41:13.865908Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_370"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2420.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 37.338448, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"3ffef173-598a-410c-a9b5-762e5ea03fc3",2025-07-08 04:41:12.982,2025-07-08 04:41:23.865,vorpal-service,"0_370",POINT (35.375031 30.928297),"{""how"": null, ""uid"": ""18770e23-1c49-40e5-a760-23320d55af87"", ""time"": ""2025-07-08T04:41:12.982752Z"", ""type"": ""target"", ""point"": {""ce"": 68.891426, ""le"": null, ""hae"": null, ""lat"": 30.928297, ""lon"": 35.375031}, ""stale"": ""2025-07-08T04:41:23.865933Z"", ""start"": ""2025-07-08T04:41:13.865908Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_370"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2420.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 37.338448, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"861fadad-6902-459a-891a-b7cd26fd0ac0",2025-07-08 04:41:12.982,2025-07-08 04:41:23.865,vorpal-service,"0_370",POINT (35.375031 30.928297),"{""how"": null, ""uid"": ""5def6bcd-aeb2-4cc0-a309-70e29fa2656c"", ""time"": ""2025-07-08T04:41:12.982752Z"", ""type"": ""target"", ""point"": {""ce"": 68.891426, ""le"": null, ""hae"": null, ""lat"": 30.928297, ""lon"": 35.375031}, ""stale"": ""2025-07-08T04:41:23.865933Z"", ""start"": ""2025-07-08T04:41:13.865908Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_370"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2420.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 37.338448, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"68d0b65f-4edd-4099-84d6-ca7b30cd6821",2025-07-08 04:41:22.302,2025-07-08 04:41:34.053,vorpal-service,"0_370",POINT (35.376572 30.929008),"{""how"": null, ""uid"": ""4a4f339c-997e-40e8-be42-e3b40f8a34ef"", ""time"": ""2025-07-08T04:41:22.302764Z"", ""type"": ""target"", ""point"": {""ce"": 39.600613, ""le"": null, ""hae"": null, ""lat"": 30.929008, ""lon"": 35.376572}, ""stale"": ""2025-07-08T04:41:34.053567Z"", ""start"": ""2025-07-08T04:41:24.053563Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_370"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2426.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 234.047195, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
b3e16f34-06fa-4def-9823-bb12c127559e,2025-07-08 04:41:24.846,2025-07-08 04:41:35.100,vorpal-service,"0_370",POINT (35.376518 30.929195),"{""how"": null, ""uid"": ""71db5239-0af7-4192-99a5-95aa4da19089"", ""time"": ""2025-07-08T04:41:24.846531Z"", ""type"": ""target"", ""point"": {""ce"": 38.61882, ""le"": null, ""hae"": null, ""lat"": 30.929195, ""lon"": 35.376518}, ""stale"": ""2025-07-08T04:41:35.100218Z"", ""start"": ""2025-07-08T04:41:25.100213Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_370"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 5827.500000 MHz at the 5.8GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 227.317505, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"2d41e62f-02cd-4696-a1d5-a0c11660362f",2025-07-08 04:41:22.302,2025-07-08 04:41:34.053,vorpal-service,"0_370",POINT (35.376572 30.929008),"{""how"": null, ""uid"": ""4c4e8cec-fcc2-43ba-98ad-cca3f40382a9"", ""time"": ""2025-07-08T04:41:22.302764Z"", ""type"": ""target"", ""point"": {""ce"": 39.600613, ""le"": null, ""hae"": null, ""lat"": 30.929008, ""lon"": 35.376572}, ""stale"": ""2025-07-08T04:41:34.053567Z"", ""start"": ""2025-07-08T04:41:24.053563Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_370"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2426.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 234.047195, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"1139a110-ff1a-4a00-a5b6-9aaa5d328013",2025-07-08 04:41:24.846,2025-07-08 04:41:35.100,vorpal-service,"0_370",POINT (35.376518 30.929195),"{""how"": null, ""uid"": ""6548498e-e759-47d7-bf33-4015e3a4e644"", ""time"": ""2025-07-08T04:41:24.846531Z"", ""type"": ""target"", ""point"": {""ce"": 38.61882, ""le"": null, ""hae"": null, ""lat"": 30.929195, ""lon"": 35.376518}, ""stale"": ""2025-07-08T04:41:35.100218Z"", ""start"": ""2025-07-08T04:41:25.100213Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_370"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 5827.500000 MHz at the 5.8GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 227.317505, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"69ac9255-2eb3-40a8-b093-ece7b289a44e",2025-07-08 04:41:22.302,2025-07-08 04:41:34.053,vorpal-service,"0_370",POINT (35.376572 30.929008),"{""how"": null, ""uid"": ""2fe836ba-07aa-47ec-94dd-c25be09abc6e"", ""time"": ""2025-07-08T04:41:22.302764Z"", ""type"": ""target"", ""point"": {""ce"": 39.600613, ""le"": null, ""hae"": null, ""lat"": 30.929008, ""lon"": 35.376572}, ""stale"": ""2025-07-08T04:41:34.053567Z"", ""start"": ""2025-07-08T04:41:24.053563Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_370"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2426.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 234.047195, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"8aac94cd-334f-499d-bb59-f09029dbc10c",2025-07-08 04:41:27.422,2025-07-08 04:41:40.123,vorpal-service,"0_370",POINT (35.376728 30.929239),"{""how"": null, ""uid"": ""c583b8e5-cc30-4e5e-95b8-8723d556dd15"", ""time"": ""2025-07-08T04:41:27.422773Z"", ""type"": ""target"", ""point"": {""ce"": 31.755564, ""le"": null, ""hae"": null, ""lat"": 30.929239, ""lon"": 35.376728}, ""stale"": ""2025-07-08T04:41:40.123061Z"", ""start"": ""2025-07-08T04:41:30.123056Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_370"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2448.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 238.066208, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"57c153bb-2b67-42ef-9567-320acd8a9a3c",2025-07-08 04:41:33.886,2025-07-08 04:41:44.548,vorpal-service,"0_370",POINT (35.376713 30.929544),"{""how"": null, ""uid"": ""00c04653-b768-4c3b-8946-c6f3b45d41cb"", ""time"": ""2025-07-08T04:41:33.886527Z"", ""type"": ""target"", ""point"": {""ce"": 23.978703, ""le"": null, ""hae"": null, ""lat"": 30.929544, ""lon"": 35.376713}, ""stale"": ""2025-07-08T04:41:44.548677Z"", ""start"": ""2025-07-08T04:41:34.548672Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_370"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 5827.500000 MHz at the 5.8GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 229.749786, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
f2b44447-196e-43b2-9fcd-d728acfcdba7,2025-07-08 04:41:46.824,2025-07-08 04:41:59.779,vorpal-service,"0_369",POINT (35.376842 30.929382),"{""how"": null, ""uid"": ""0016273a-dcf9-4699-a764-e65cd43d922a"", ""time"": ""2025-07-08T04:41:46.824782Z"", ""type"": ""target"", ""point"": {""ce"": 286.360352, ""le"": null, ""hae"": null, ""lat"": 30.929382, ""lon"": 35.376842}, ""stale"": ""2025-07-08T04:41:59.779034Z"", ""start"": ""2025-07-08T04:41:49.779028Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_369"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2451.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 233.673965, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"38501e0e-148a-4cd5-a015-cb042aa9275e",2025-07-08 04:41:24.846,2025-07-08 04:41:35.100,vorpal-service,"0_370",POINT (35.376518 30.929195),"{""how"": null, ""uid"": ""bd370eb9-ca00-4bad-872c-ed4c23b1e77e"", ""time"": ""2025-07-08T04:41:24.846531Z"", ""type"": ""target"", ""point"": {""ce"": 38.61882, ""le"": null, ""hae"": null, ""lat"": 30.929195, ""lon"": 35.376518}, ""stale"": ""2025-07-08T04:41:35.100218Z"", ""start"": ""2025-07-08T04:41:25.100213Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_370"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 5827.500000 MHz at the 5.8GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 227.317505, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
