"uid","time","stale_time","source_uid","object_uid","event_point","raw_event"
"90b8f62b-2475-4be3-bdb4-4b92dce41ff3",2025-07-10 06:58:47.782,2025-07-10 06:59:59.516,vorpal-service,"0_533",POINT (35.376743 30.929548),"{""how"": null, ""uid"": ""758ca767-46bc-47d8-8ce6-ff67fd1c4efe"", ""time"": ""2025-07-10T06:58:47.782714Z"", ""type"": ""target"", ""point"": {""ce"": 20.564169, ""le"": null, ""hae"": null, ""lat"": 30.929548, ""lon"": 35.376743}, ""stale"": ""2025-07-10T06:59:59.516782Z"", ""start"": ""2025-07-10T06:59:49.516776Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_533"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 5808.500000 MHz at the 5.8GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 35.996471, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
c66fd5ae-8a41-4e79-8ab5-81fc1c23ba7e,2025-07-10 06:58:50.182,2025-07-10 07:00:07.637,vorpal-service,"0_534",POINT (35.412003 30.947254),"{""how"": null, ""uid"": ""650c04a7-0f5d-4ecf-a90a-0ce2e44035c3"", ""time"": ""2025-07-10T06:58:50.182513Z"", ""type"": ""target"", ""point"": {""ce"": 31.464844, ""le"": null, ""hae"": null, ""lat"": 30.947254, ""lon"": 35.412003}, ""stale"": ""2025-07-10T07:00:07.637010Z"", ""start"": ""2025-07-10T06:59:57.637006Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_534"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2427.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": -3.51561, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"777efc39-9f07-4f89-95f6-87423c3804c0",2025-07-10 06:58:50.182,2025-07-10 07:00:07.637,vorpal-service,"0_534",POINT (35.412003 30.947254),"{""how"": null, ""uid"": ""d542a107-7747-4bd4-9e32-a1f81749183c"", ""time"": ""2025-07-10T06:58:50.182513Z"", ""type"": ""target"", ""point"": {""ce"": 31.464844, ""le"": null, ""hae"": null, ""lat"": 30.947254, ""lon"": 35.412003}, ""stale"": ""2025-07-10T07:00:07.637010Z"", ""start"": ""2025-07-10T06:59:57.637006Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_534"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2427.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": -3.51561, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"44bfa5ef-1540-4073-a2bc-afd9150b7d0e",2025-07-10 06:58:50.182,2025-07-10 07:00:07.637,vorpal-service,"0_534",POINT (35.412003 30.947254),"{""how"": null, ""uid"": ""fc9fa6be-6888-44e4-8874-d731015b6e47"", ""time"": ""2025-07-10T06:58:50.182513Z"", ""type"": ""target"", ""point"": {""ce"": 31.464844, ""le"": null, ""hae"": null, ""lat"": 30.947254, ""lon"": 35.412003}, ""stale"": ""2025-07-10T07:00:07.637010Z"", ""start"": ""2025-07-10T06:59:57.637006Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_534"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2427.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": -3.51561, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"47402dfd-2392-479c-ab8d-9333af23f30b",2025-07-10 06:58:50.890,2025-07-10 07:00:06.773,vorpal-service,"0_533",POINT (35.376232 30.92931),"{""how"": null, ""uid"": ""770070e8-c888-47ec-bc7e-d11139d87aff"", ""time"": ""2025-07-10T06:58:50.890366Z"", ""type"": ""target"", ""point"": {""ce"": 206.455215, ""le"": null, ""hae"": null, ""lat"": 30.92931, ""lon"": 35.376232}, ""stale"": ""2025-07-10T07:00:06.773708Z"", ""start"": ""2025-07-10T06:59:56.773705Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_533"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2420.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 28.586348, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
aba7f111-671d-41a5-8936-3b81b1521d53,2025-07-10 06:58:50.890,2025-07-10 07:00:06.773,vorpal-service,"0_533",POINT (35.376232 30.92931),"{""how"": null, ""uid"": ""3d61d0db-3261-46de-9963-404359c6e61b"", ""time"": ""2025-07-10T06:58:50.890366Z"", ""type"": ""target"", ""point"": {""ce"": 206.455215, ""le"": null, ""hae"": null, ""lat"": 30.92931, ""lon"": 35.376232}, ""stale"": ""2025-07-10T07:00:06.773708Z"", ""start"": ""2025-07-10T06:59:56.773705Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_533"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2420.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 28.586348, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"66a19ab9-8f95-4daa-a4c0-787fd4203240",2025-07-10 06:58:50.890,2025-07-10 07:00:06.773,vorpal-service,"0_533",POINT (35.376232 30.92931),"{""how"": null, ""uid"": ""63716fc8-8653-4207-8a9f-09728a4abc54"", ""time"": ""2025-07-10T06:58:50.890366Z"", ""type"": ""target"", ""point"": {""ce"": 206.455215, ""le"": null, ""hae"": null, ""lat"": 30.92931, ""lon"": 35.376232}, ""stale"": ""2025-07-10T07:00:06.773708Z"", ""start"": ""2025-07-10T06:59:56.773705Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_533"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2420.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 28.586348, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
b2495c93-cac6-438a-9528-de30755f7d02,2025-07-10 06:58:52.142,2025-07-10 07:00:19.047,vorpal-service,"0_533",POINT (35.376495 30.929171),"{""how"": null, ""uid"": ""4df4c460-baeb-4f92-a7d0-6fff14d18ff9"", ""time"": ""2025-07-10T06:58:52.142724Z"", ""type"": ""target"", ""point"": {""ce"": 39.572487, ""le"": null, ""hae"": null, ""lat"": 30.929171, ""lon"": 35.376495}, ""stale"": ""2025-07-10T07:00:19.047297Z"", ""start"": ""2025-07-10T07:00:09.047290Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_533"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 5798.500000 MHz at the 5.8GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 39.131428, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"39a186d7-3039-4feb-83b8-2958fe5ece73",2025-07-10 06:58:52.142,2025-07-10 07:00:19.047,vorpal-service,"0_533",POINT (35.376495 30.929171),"{""how"": null, ""uid"": ""f2c2a28d-6187-4df7-a017-c7afb24986e7"", ""time"": ""2025-07-10T06:58:52.142724Z"", ""type"": ""target"", ""point"": {""ce"": 39.572487, ""le"": null, ""hae"": null, ""lat"": 30.929171, ""lon"": 35.376495}, ""stale"": ""2025-07-10T07:00:19.047297Z"", ""start"": ""2025-07-10T07:00:09.047290Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_533"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 5798.500000 MHz at the 5.8GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 39.131428, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"2ad08ef6-066d-455c-95da-8be24ed8b6c3",2025-07-10 06:58:52.142,2025-07-10 07:00:19.047,vorpal-service,"0_533",POINT (35.376495 30.929171),"{""how"": null, ""uid"": ""80a5c7f2-36ac-4ff7-a3c7-c6177120beee"", ""time"": ""2025-07-10T06:58:52.142724Z"", ""type"": ""target"", ""point"": {""ce"": 39.572487, ""le"": null, ""hae"": null, ""lat"": 30.929171, ""lon"": 35.376495}, ""stale"": ""2025-07-10T07:00:19.047297Z"", ""start"": ""2025-07-10T07:00:09.047290Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_533"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 5798.500000 MHz at the 5.8GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 39.131428, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"2cc68d0c-afde-4ef0-88b6-676fd2ac79e9",2025-07-10 06:58:55.410,2025-07-10 07:00:22.815,vorpal-service,"0_533",POINT (35.37674 30.929548),"{""how"": null, ""uid"": ""e140a9a2-99f7-4128-b9d3-6285da63cdac"", ""time"": ""2025-07-10T06:58:55.410373Z"", ""type"": ""target"", ""point"": {""ce"": 25.238472, ""le"": null, ""hae"": null, ""lat"": 30.929548, ""lon"": 35.37674}, ""stale"": ""2025-07-10T07:00:22.815501Z"", ""start"": ""2025-07-10T07:00:12.815497Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_533"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2420.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 36.478931, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"4e0b3d29-369c-49c1-bcab-d8d82bf65fbe",2025-07-10 06:58:55.410,2025-07-10 07:00:22.815,vorpal-service,"0_533",POINT (35.37674 30.929548),"{""how"": null, ""uid"": ""2604c066-490d-4b49-b570-bad0cb7d81fe"", ""time"": ""2025-07-10T06:58:55.410373Z"", ""type"": ""target"", ""point"": {""ce"": 25.238472, ""le"": null, ""hae"": null, ""lat"": 30.929548, ""lon"": 35.37674}, ""stale"": ""2025-07-10T07:00:22.815501Z"", ""start"": ""2025-07-10T07:00:12.815497Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_533"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2420.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 36.478931, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"1382d01b-1a1e-4443-826c-dcde742f50b8",2025-07-10 06:58:55.410,2025-07-10 07:00:22.815,vorpal-service,"0_533",POINT (35.37674 30.929548),"{""how"": null, ""uid"": ""b13f13f9-c363-43e5-bcd5-83940323e6e9"", ""time"": ""2025-07-10T06:58:55.410373Z"", ""type"": ""target"", ""point"": {""ce"": 25.238472, ""le"": null, ""hae"": null, ""lat"": 30.929548, ""lon"": 35.37674}, ""stale"": ""2025-07-10T07:00:22.815501Z"", ""start"": ""2025-07-10T07:00:12.815497Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_533"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2420.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 36.478931, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
ce1fae38-71c7-4d01-91f6-4462727596db,2025-07-10 06:58:55.982,2025-07-10 07:00:26.971,vorpal-service,"0_534",POINT (35.411999 30.947264),"{""how"": null, ""uid"": ""bc17943b-e52e-498f-a6e0-16b2bb04934e"", ""time"": ""2025-07-10T06:58:55.982507Z"", ""type"": ""target"", ""point"": {""ce"": 23.662621, ""le"": null, ""hae"": null, ""lat"": 30.947264, ""lon"": 35.411999}, ""stale"": ""2025-07-10T07:00:26.971280Z"", ""start"": ""2025-07-10T07:00:16.971274Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_534"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2440.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": -3.702203, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"99fb4223-6fa0-4c7e-b858-279ad7471ab6",2025-07-10 06:58:55.982,2025-07-10 07:00:26.971,vorpal-service,"0_534",POINT (35.411999 30.947264),"{""how"": null, ""uid"": ""c11dc4ef-428e-4d69-8913-9e5a0560629c"", ""time"": ""2025-07-10T06:58:55.982507Z"", ""type"": ""target"", ""point"": {""ce"": 23.662621, ""le"": null, ""hae"": null, ""lat"": 30.947264, ""lon"": 35.411999}, ""stale"": ""2025-07-10T07:00:26.971280Z"", ""start"": ""2025-07-10T07:00:16.971274Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_534"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2440.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": -3.702203, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"79883fea-49b0-4f5b-a519-aba1e78bdca1",2025-07-10 06:58:55.982,2025-07-10 07:00:26.971,vorpal-service,"0_534",POINT (35.411999 30.947264),"{""how"": null, ""uid"": ""5afd342e-d825-4d6b-bd7a-d28d0e6555b3"", ""time"": ""2025-07-10T06:58:55.982507Z"", ""type"": ""target"", ""point"": {""ce"": 23.662621, ""le"": null, ""hae"": null, ""lat"": 30.947264, ""lon"": 35.411999}, ""stale"": ""2025-07-10T07:00:26.971280Z"", ""start"": ""2025-07-10T07:00:16.971274Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_534"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2440.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": -3.702203, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"8aa6225c-7a8e-4102-9d5e-764a1da8c368",2025-07-10 06:58:56.702,2025-07-10 07:00:28.388,vorpal-service,"0_533",POINT (35.376667 30.929478),"{""how"": null, ""uid"": ""01eea2b7-f532-4f6f-b387-80e848911f05"", ""time"": ""2025-07-10T06:58:56.702765Z"", ""type"": ""target"", ""point"": {""ce"": 29.675066, ""le"": null, ""hae"": null, ""lat"": 30.929478, ""lon"": 35.376667}, ""stale"": ""2025-07-10T07:00:28.388922Z"", ""start"": ""2025-07-10T07:00:18.388917Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_533"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 5798.500000 MHz at the 5.8GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 42.790874, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"8ea60ab3-c45f-47a9-bdb5-a8b1337f654d",2025-07-10 06:58:56.702,2025-07-10 07:00:28.388,vorpal-service,"0_533",POINT (35.376667 30.929478),"{""how"": null, ""uid"": ""0839a80f-5135-4e7c-adc0-02c915cb6cfa"", ""time"": ""2025-07-10T06:58:56.702765Z"", ""type"": ""target"", ""point"": {""ce"": 29.675066, ""le"": null, ""hae"": null, ""lat"": 30.929478, ""lon"": 35.376667}, ""stale"": ""2025-07-10T07:00:28.388922Z"", ""start"": ""2025-07-10T07:00:18.388917Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_533"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 5798.500000 MHz at the 5.8GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 42.790874, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
b4c28e19-45e0-4ea0-9e24-85e68f90e508,2025-07-10 06:58:56.702,2025-07-10 07:00:28.388,vorpal-service,"0_533",POINT (35.376667 30.929478),"{""how"": null, ""uid"": ""6cb629c1-6409-49f0-a441-e47b85e52ec3"", ""time"": ""2025-07-10T06:58:56.702765Z"", ""type"": ""target"", ""point"": {""ce"": 29.675066, ""le"": null, ""hae"": null, ""lat"": 30.929478, ""lon"": 35.376667}, ""stale"": ""2025-07-10T07:00:28.388922Z"", ""start"": ""2025-07-10T07:00:18.388917Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_533"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 5798.500000 MHz at the 5.8GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 42.790874, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"1620ce27-0520-446e-a8b5-991dc2c9e27f",2025-07-10 06:58:59.970,2025-07-10 07:00:37.659,vorpal-service,"0_533",POINT (35.376423 30.929407),"{""how"": null, ""uid"": ""830ee03c-320f-406d-9a43-d90bcd6dd53a"", ""time"": ""2025-07-10T06:58:59.970376Z"", ""type"": ""target"", ""point"": {""ce"": 86.237045, ""le"": null, ""hae"": null, ""lat"": 30.929407, ""lon"": 35.376423}, ""stale"": ""2025-07-10T07:00:37.659866Z"", ""start"": ""2025-07-10T07:00:27.659860Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_533"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2420.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 30.17174, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
c0729c18-3dad-4e5c-bf11-4c17409a4149,2025-07-10 06:58:59.970,2025-07-10 07:00:37.659,vorpal-service,"0_533",POINT (35.376423 30.929407),"{""how"": null, ""uid"": ""433fd03f-e98c-4286-bec9-cd49817d4afc"", ""time"": ""2025-07-10T06:58:59.970376Z"", ""type"": ""target"", ""point"": {""ce"": 86.237045, ""le"": null, ""hae"": null, ""lat"": 30.929407, ""lon"": 35.376423}, ""stale"": ""2025-07-10T07:00:37.659866Z"", ""start"": ""2025-07-10T07:00:27.659860Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_533"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2420.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 30.17174, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
bcf98bce-347a-4d62-9ad4-ebc1d9a754e1,2025-07-10 06:58:59.970,2025-07-10 07:00:37.659,vorpal-service,"0_533",POINT (35.376423 30.929407),"{""how"": null, ""uid"": ""b60856b5-21a5-440f-a369-542a597fa1fb"", ""time"": ""2025-07-10T06:58:59.970376Z"", ""type"": ""target"", ""point"": {""ce"": 86.237045, ""le"": null, ""hae"": null, ""lat"": 30.929407, ""lon"": 35.376423}, ""stale"": ""2025-07-10T07:00:37.659866Z"", ""start"": ""2025-07-10T07:00:27.659860Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_533"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2420.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 30.17174, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"51b4b772-55c7-470a-ba5e-d42b8a28a44e",2025-07-10 06:59:00.222,2025-07-10 07:00:38.256,vorpal-service,"0_534",POINT (35.412113 30.947226),"{""how"": null, ""uid"": ""e2d5d264-4025-414d-9330-eac0069a2479"", ""time"": ""2025-07-10T06:59:00.222525Z"", ""type"": ""target"", ""point"": {""ce"": 28.98694, ""le"": null, ""hae"": null, ""lat"": 30.947226, ""lon"": 35.412113}, ""stale"": ""2025-07-10T07:00:38.256451Z"", ""start"": ""2025-07-10T07:00:28.256446Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_534"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2430.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": -6.918172, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
ec388ec5-665c-47ab-a11b-69d01f617d14,2025-07-10 06:59:00.222,2025-07-10 07:00:38.256,vorpal-service,"0_534",POINT (35.412113 30.947226),"{""how"": null, ""uid"": ""2b7524d1-5ec4-40ae-96eb-4c2f20dafada"", ""time"": ""2025-07-10T06:59:00.222525Z"", ""type"": ""target"", ""point"": {""ce"": 28.98694, ""le"": null, ""hae"": null, ""lat"": 30.947226, ""lon"": 35.412113}, ""stale"": ""2025-07-10T07:00:38.256451Z"", ""start"": ""2025-07-10T07:00:28.256446Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_534"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2430.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": -6.918172, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"3b7cf7c5-6d31-480d-a0a2-2f520256974c",2025-07-10 06:59:00.222,2025-07-10 07:00:38.256,vorpal-service,"0_534",POINT (35.412113 30.947226),"{""how"": null, ""uid"": ""2f1f2709-0c92-47a3-9dc8-ce9f302174ae"", ""time"": ""2025-07-10T06:59:00.222525Z"", ""type"": ""target"", ""point"": {""ce"": 28.98694, ""le"": null, ""hae"": null, ""lat"": 30.947226, ""lon"": 35.412113}, ""stale"": ""2025-07-10T07:00:38.256451Z"", ""start"": ""2025-07-10T07:00:28.256446Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_534"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2430.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": -6.918172, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"95416a35-2cdf-4e1b-a607-fc6d4b0d0e0f",2025-07-10 06:59:01.942,2025-07-10 07:00:41.370,vorpal-service,"0_533",POINT (35.376526 30.929224),"{""how"": null, ""uid"": ""e0fc2a30-ffd7-492b-9186-ac51c2aedbba"", ""time"": ""2025-07-10T06:59:01.942719Z"", ""type"": ""target"", ""point"": {""ce"": 30.594864, ""le"": null, ""hae"": null, ""lat"": 30.929224, ""lon"": 35.376526}, ""stale"": ""2025-07-10T07:00:41.370370Z"", ""start"": ""2025-07-10T07:00:31.370364Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_533"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 5792.500000 MHz at the 5.8GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 41.262402, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
eda2904a-10ba-4a4a-9b07-76049cfd5e4e,2025-07-10 06:59:01.942,2025-07-10 07:00:41.370,vorpal-service,"0_533",POINT (35.376526 30.929224),"{""how"": null, ""uid"": ""4d901a70-bdc8-4753-9ea1-f8661ab8a48f"", ""time"": ""2025-07-10T06:59:01.942719Z"", ""type"": ""target"", ""point"": {""ce"": 30.594864, ""le"": null, ""hae"": null, ""lat"": 30.929224, ""lon"": 35.376526}, ""stale"": ""2025-07-10T07:00:41.370370Z"", ""start"": ""2025-07-10T07:00:31.370364Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_533"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 5792.500000 MHz at the 5.8GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 41.262402, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
"1b6f1559-0fee-4cff-b44d-bb23e45356e9",2025-07-10 06:59:01.942,2025-07-10 07:00:41.370,vorpal-service,"0_533",POINT (35.376526 30.929224),"{""how"": null, ""uid"": ""6a8636d7-60a0-4b0f-b2d0-6791fb82771e"", ""time"": ""2025-07-10T06:59:01.942719Z"", ""type"": ""target"", ""point"": {""ce"": 30.594864, ""le"": null, ""hae"": null, ""lat"": 30.929224, ""lon"": 35.376526}, ""stale"": ""2025-07-10T07:00:41.370370Z"", ""start"": ""2025-07-10T07:00:31.370364Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_533"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 5792.500000 MHz at the 5.8GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 41.262402, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
e1da8946-b22c-493e-bfae-d24cb221f384,2025-07-10 07:00:49.090,2025-07-10 07:01:01.280,vorpal-service,"0_535",POINT (35.37672 30.929548),"{""how"": null, ""uid"": ""9b4c1239-446b-462f-b6ef-f7146794c1d0"", ""time"": ""2025-07-10T07:00:49.090426Z"", ""type"": ""target"", ""point"": {""ce"": 20.938736, ""le"": null, ""hae"": null, ""lat"": 30.929548, ""lon"": 35.37672}, ""stale"": ""2025-07-10T07:01:01.280391Z"", ""start"": ""2025-07-10T07:00:51.280387Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_535"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2442.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 38.351303, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
d2a90812-867c-4f85-b026-431622cd47ad,2025-07-10 07:00:49.090,2025-07-10 07:01:01.280,vorpal-service,"0_535",POINT (35.37672 30.929548),"{""how"": null, ""uid"": ""df09c0c8-a8db-448f-83f5-82a175e5d28e"", ""time"": ""2025-07-10T07:00:49.090426Z"", ""type"": ""target"", ""point"": {""ce"": 20.938736, ""le"": null, ""hae"": null, ""lat"": 30.929548, ""lon"": 35.37672}, ""stale"": ""2025-07-10T07:01:01.280391Z"", ""start"": ""2025-07-10T07:00:51.280387Z"", ""version"": ""0.0.1"", ""object_uid"": ""0_535"", ""source_uid"": ""vorpal-service"", ""description"": ""drone detection of DJI O3 20MHz on 2442.500000 MHz at the 2.4GHz band"", ""current_view_poly"": null, ""spatial_orientation"": {""spin"": null, ""attitude"": {""yaw"": 38.351303, ""roll"": null, ""pitch"": null}}, ""current_view_sensor_info"": null}"
